enrichment_id,ku_id,field,value,wikidata_qid,candidate_source_ids,candidate_revisions,candidate_accessed_dates,candidate_urls,pointer_status,evidence_marker
enr-04044,units/persons/michelangelo,身份／职业标签,雕塑家；建筑绘图员；畫家；建筑师；诗人；承建商；作家；視覺藝術家,Q5592,src-3437314322b68adb;src-79a9ee301b982bb9,2541754009;2541754009,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5592;https://www.wikidata.org/wiki/Q5592,candidate_sources_ambiguous,Wikidata P106；有参考
enr-04045,units/persons/michelangelo,父亲,Lodovico di Leonardo Buonarroti Simoni,Q5592,src-3437314322b68adb;src-79a9ee301b982bb9,2541754009;2541754009,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5592;https://www.wikidata.org/wiki/Q5592,candidate_sources_ambiguous,Wikidata P22；有参考
enr-04046,units/persons/michelangelo,母亲,Francesca di Neri del Miniato Siena,Q5592,src-3437314322b68adb;src-79a9ee301b982bb9,2541754009;2541754009,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5592;https://www.wikidata.org/wiki/Q5592,candidate_sources_ambiguous,Wikidata P25；有参考
enr-04047,units/persons/michelangelo,配偶,novalue,Q5592,src-3437314322b68adb;src-79a9ee301b982bb9,2541754009;2541754009,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5592;https://www.wikidata.org/wiki/Q5592,candidate_sources_ambiguous,Wikidata P26；未列参考
enr-04048,units/persons/michelangelo,教育／训练机构,佛罗伦萨大学,Q5592,src-3437314322b68adb;src-79a9ee301b982bb9,2541754009;2541754009,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5592;https://www.wikidata.org/wiki/Q5592,candidate_sources_ambiguous,Wikidata P69；有参考
enr-04049,units/persons/michelangelo,代表作,大衛像；哀悼基督 (米开朗琪罗)；垂死的奴隸；最后的审判；聖家庭與聖約翰；樓梯上的聖母；半人馬之戰；胜利的天才,Q5592,src-3437314322b68adb;src-79a9ee301b982bb9,2541754009;2541754009,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5592;https://www.wikidata.org/wiki/Q5592,candidate_sources_ambiguous,Wikidata P800；未列参考
enr-04050,units/persons/michelangelo,艺术或思想运动,文藝復興全盛期；Renaissance painting,Q5592,src-3437314322b68adb;src-79a9ee301b982bb9,2541754009;2541754009,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5592;https://www.wikidata.org/wiki/Q5592,candidate_sources_ambiguous,Wikidata P135；有参考；未列参考
enr-04088,units/persons/nicolas-poussin,性别,男,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P21；有参考
enr-04089,units/persons/nicolas-poussin,出生日期,1594-06,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P569；有参考
enr-04090,units/persons/nicolas-poussin,去世日期,1665-11-19,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P570；有参考
enr-04091,units/persons/nicolas-poussin,出生地,莱桑德利,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P19；有参考
enr-04092,units/persons/nicolas-poussin,去世地,罗马,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P20；有参考
enr-04093,units/persons/nicolas-poussin,国籍／公民身份,法蘭西王國；法國,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P27；有参考
enr-04094,units/persons/nicolas-poussin,身份／职业标签,畫家；平面设计师；建筑绘图员；視覺藝術家,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P106；有参考
enr-04095,units/persons/nicolas-poussin,配偶,Anne-Marie Dughet,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P26；未列参考
enr-04096,units/persons/nicolas-poussin,代表作,Et in Arcadia ego；The Inspiration of the Poet；Landscape during a Thunderstorm with Pyramus and Thisbe；The Four Seasons；Seven Sacraments；The Victory of Joshua over the Amorites；The lamentation over the dead Christ,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P800；有参考；未列参考
enr-04097,units/persons/nicolas-poussin,艺术或思想运动,古典主義,Q41554,src-9f385e0c388f9746;src-cb7ad8db4f8f02d7,2533435644;2533435644,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q41554;https://www.wikidata.org/wiki/Q41554,candidate_sources_ambiguous,Wikidata P135；有参考
enr-04297,units/persons/paolo-negri,性别,男,,,,,,no_unique_same_alignment,Wikidata P21；有参考
enr-04298,units/persons/paolo-negri,出生日期,1979-01-11,,,,,,no_unique_same_alignment,Wikidata P569；有参考
enr-04299,units/persons/paolo-negri,出生地,卡里尼亚诺,,,,,,no_unique_same_alignment,Wikidata P19；有参考
enr-04300,units/persons/paolo-negri,国籍／公民身份,意大利,,,,,,no_unique_same_alignment,Wikidata P27；有参考
enr-04301,units/persons/paolo-negri,身份／职业标签,钢琴家,,,,,,no_unique_same_alignment,Wikidata P106；未列参考
enr-04302,units/persons/paolo-negri,成员身份,Link Quartet,,,,,,no_unique_same_alignment,Wikidata P463；有参考
enr-04387,units/persons/peter-paul-rubens,性别,男,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P21；有参考
enr-04388,units/persons/peter-paul-rubens,出生日期,1577-06-28,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P569；有参考
enr-04389,units/persons/peter-paul-rubens,去世日期,1640-05-30,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P570；有参考
enr-04390,units/persons/peter-paul-rubens,出生地,锡根,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P19；有参考
enr-04391,units/persons/peter-paul-rubens,去世地,安特卫普,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P20；有参考
enr-04392,units/persons/peter-paul-rubens,国籍／公民身份,西屬尼德蘭,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P27；未列参考
enr-04393,units/persons/peter-paul-rubens,身份／职业标签,外交官；畫家；平面设计师；版畫家；建筑绘图员；雕塑家；視覺藝術家,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P106；有参考
enr-04394,units/persons/peter-paul-rubens,父亲,Jan Rubens,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P22；未列参考
enr-04395,units/persons/peter-paul-rubens,母亲,Maria Pypelinckx,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P25；未列参考
enr-04396,units/persons/peter-paul-rubens,配偶,Isabella Brant；Helena Fourment,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P26；未列参考
enr-04397,units/persons/peter-paul-rubens,子女,"Albert Rubens；Nicolaas Rubens, Lord of Rameyen；Peter Paul Rubens III；Claire Rubens；Clara Serena Rubens",Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P40；有参考；未列参考
enr-04398,units/persons/peter-paul-rubens,教育／训练机构,剑桥大学；鲁汶大学,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P69；未列参考
enr-04399,units/persons/peter-paul-rubens,任职机构,阿尔布雷希特七世；文琴佐一世·貢扎加；玛丽·德·美第奇,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P108；有参考；未列参考
enr-04400,units/persons/peter-paul-rubens,成员身份,Antwerp Guild of Saint Luke,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P463；未列参考
enr-04401,units/persons/peter-paul-rubens,代表作,The Fall of the Damned；獵虎；Rubens and Isabella Brant in the honeysuckle bower；又有美惠三女神；愛之園；劫奪留西帕的女兒；Portrait of Susanna Lunden；上十字架,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P800；未列参考
enr-04402,units/persons/peter-paul-rubens,艺术或思想运动,佛蘭芒巴洛克繪畫；巴洛克艺术,Q5599,src-afb88e7507942633;src-f450f429a1a378ce,2540659746;2540659746,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q5599;https://www.wikidata.org/wiki/Q5599,candidate_sources_ambiguous,Wikidata P135；有参考；未列参考
enr-04671,units/persons/raphael,性别,男,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P21；有参考
enr-04672,units/persons/raphael,出生日期,1483-04-06；1483-03-28,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P569；有参考
enr-04673,units/persons/raphael,去世日期,1520-04-06；1520-04-07,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P570；有参考
enr-04674,units/persons/raphael,出生地,乌尔比诺,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P19；有参考
enr-04675,units/persons/raphael,去世地,罗马,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P20；有参考
enr-04676,units/persons/raphael,国籍／公民身份,神聖羅馬帝國,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P27；未列参考
enr-04677,units/persons/raphael,身份／职业标签,畫家；雕塑家；建筑师；素描家；建筑绘图员；設計師；壁画画家；宫廷画家,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P106；有参考
enr-04678,units/persons/raphael,父亲,Giovanni Santi,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P22；未列参考
enr-04679,units/persons/raphael,母亲,Q137777555,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P25；有参考
enr-04680,units/persons/raphael,配偶,novalue,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P26；未列参考
enr-04681,units/persons/raphael,代表作,年輕女子肖像；雅典學院；拉斐尔房间；基督复活 (拉斐尔)；與孩子的聖母；聖母的婚禮；聖母與聖子；金翅雀聖母,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P800；未列参考
enr-04682,units/persons/raphael,荣誉／奖项,黃金馬刺十字勳章,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P166；有参考
enr-04683,units/persons/raphael,艺术或思想运动,義大利文藝復興；文藝復興全盛期,Q5597,src-39d07915f0b8175a;src-6d7e22c0a1cdbff6,2541039095;2541039095,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5597;https://www.wikidata.org/wiki/Q5597,candidate_sources_ambiguous,Wikidata P135；有参考；未列参考
enr-04684,units/persons/rembrandt,性别,男,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P21；有参考
enr-04685,units/persons/rembrandt,出生日期,1606-07-15,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P569；有参考
enr-04686,units/persons/rembrandt,去世日期,1669-10-04,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P570；有参考
enr-04687,units/persons/rembrandt,出生地,莱顿,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P19；有参考
enr-04688,units/persons/rembrandt,去世地,阿姆斯特丹,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P20；有参考
enr-04689,units/persons/rembrandt,国籍／公民身份,荷蘭共和國,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P27；有参考
enr-04690,units/persons/rembrandt,身份／职业标签,畫家；素描家；版畫家；艺术收藏家；蚀刻家；收藏家；視覺藝術家；古典繪畫大師,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P106；有参考
enr-04691,units/persons/rembrandt,父亲,Harmen Gerritszoon van Rijn,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P22；有参考
enr-04692,units/persons/rembrandt,母亲,Neeltje Willemsdr. Zuytbrouck,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P25；有参考
enr-04693,units/persons/rembrandt,配偶,萨斯基娅·厄伊伦堡,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P26；有参考
enr-04694,units/persons/rembrandt,子女,Titus van Rijn；Cornelia van Rijn,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P40；有参考
enr-04695,units/persons/rembrandt,教育／训练机构,萊頓大學；Stedelijk Gymnasium Leiden,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P69；有参考
enr-04696,units/persons/rembrandt,成员身份,Amsterdam Guild of St. Luke,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P463；有参考
enr-04697,units/persons/rembrandt,代表作,夜巡；布商行会理事；犹太新娘；伯沙薩王的盛宴 (林布蘭作品)；自画像,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P800；有参考；未列参考
enr-04698,units/persons/rembrandt,艺术或思想运动,荷蘭黃金時代繪畫,Q5598,src-c85f12a0c8d1c5b3;src-ed7f8396a1155ec3,2542894074;2542894074,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5598;https://www.wikidata.org/wiki/Q5598,candidate_sources_ambiguous,Wikidata P135；有参考
enr-04739,units/persons/salvator-rosa,性别,男,Q359421,src-34b25fe058e8142c;src-e7009ddecd7202b3,2540080398;2540080398,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q359421;https://www.wikidata.org/wiki/Q359421,candidate_sources_ambiguous,Wikidata P21；有参考
enr-04740,units/persons/salvator-rosa,出生日期,1615-06-20,Q359421,src-34b25fe058e8142c;src-e7009ddecd7202b3,2540080398;2540080398,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q359421;https://www.wikidata.org/wiki/Q359421,candidate_sources_ambiguous,Wikidata P569；有参考
enr-04741,units/persons/salvator-rosa,去世日期,1673-03-15,Q359421,src-34b25fe058e8142c;src-e7009ddecd7202b3,2540080398;2540080398,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q359421;https://www.wikidata.org/wiki/Q359421,candidate_sources_ambiguous,Wikidata P570；有参考
enr-04742,units/persons/salvator-rosa,出生地,那不勒斯,Q359421,src-34b25fe058e8142c;src-e7009ddecd7202b3,2540080398;2540080398,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q359421;https://www.wikidata.org/wiki/Q359421,candidate_sources_ambiguous,Wikidata P19；有参考
enr-04743,units/persons/salvator-rosa,去世地,罗马,Q359421,src-34b25fe058e8142c;src-e7009ddecd7202b3,2540080398;2540080398,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q359421;https://www.wikidata.org/wiki/Q359421,candidate_sources_ambiguous,Wikidata P20；有参考
enr-04744,units/persons/salvator-rosa,身份／职业标签,畫家；诗人；舞台演員；版畫家；音樂家；素描家；作家；視覺藝術家,Q359421,src-34b25fe058e8142c;src-e7009ddecd7202b3,2540080398;2540080398,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q359421;https://www.wikidata.org/wiki/Q359421,candidate_sources_ambiguous,Wikidata P106；有参考；未列参考
enr-04745,units/persons/salvator-rosa,配偶,Lucrezia Paolini,Q359421,src-34b25fe058e8142c;src-e7009ddecd7202b3,2540080398;2540080398,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q359421;https://www.wikidata.org/wiki/Q359421,candidate_sources_ambiguous,Wikidata P26；未列参考
enr-04746,units/persons/salvator-rosa,代表作,Jason Charming the Dragon；Heroic Battle；Saul and the Witch of Endor；The Dream of Aeneas,Q359421,src-34b25fe058e8142c;src-e7009ddecd7202b3,2540080398;2540080398,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q359421;https://www.wikidata.org/wiki/Q359421,candidate_sources_ambiguous,Wikidata P800；有参考；未列参考
enr-04747,units/persons/salvator-rosa,艺术或思想运动,巴洛克艺术,Q359421,src-34b25fe058e8142c;src-e7009ddecd7202b3,2540080398;2540080398,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q359421;https://www.wikidata.org/wiki/Q359421,candidate_sources_ambiguous,Wikidata P135；有参考
enr-05025,units/persons/virgil,性别,男,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P21；有参考
enr-05026,units/persons/virgil,出生日期,-0070-10-1,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P569；有参考
enr-05027,units/persons/virgil,去世日期,-0019-09-2,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P570；有参考
enr-05028,units/persons/virgil,出生地,Andes,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P19；有参考
enr-05029,units/persons/virgil,去世地,布林迪西,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P20；有参考
enr-05030,units/persons/virgil,国籍／公民身份,古羅馬,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P27；未列参考
enr-05031,units/persons/virgil,身份／职业标签,诗人；作家,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P106；有参考
enr-05032,units/persons/virgil,母亲,Magia Polla,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P25；未列参考
enr-05033,units/persons/virgil,代表作,牧歌集；农事诗；埃涅阿斯纪,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P800；有参考
enr-05034,units/persons/virgil,艺术或思想运动,Augustan poetry,Q1398,src-5995186a2b2c3843;src-670ebfef7ef40deb,2540879309;2540879309,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1398;https://www.wikidata.org/wiki/Q1398,candidate_sources_ambiguous,Wikidata P135；未列参考
enr-05089,units/places/augusta-sicily,对象类型,意大利市镇,Q194005,src-953cf70927fe327b;src-e9c9611293971816,2528794296;2528794296,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q194005;https://www.wikidata.org/wiki/Q194005,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-05090,units/places/augusta-sicily,国家／历史政治归属,意大利,Q194005,src-953cf70927fe327b;src-e9c9611293971816,2528794296;2528794296,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q194005;https://www.wikidata.org/wiki/Q194005,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05091,units/places/augusta-sicily,行政位置,Free Municipal Consortium of Syracuse,Q194005,src-953cf70927fe327b;src-e9c9611293971816,2528794296;2528794296,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q194005;https://www.wikidata.org/wiki/Q194005,candidate_sources_ambiguous,Wikidata P131；有参考
