source_id,kind,label,version,accessed_date,citation,url
src-7753ede92c8c6ffe,external,"Wikidata, ""Giovanni Lanfranco,"" Q447730. https://www.wikidata.org/wiki/Q447730. Accessed 2026-09-09.",,,"Wikidata, ""Giovanni Lanfranco,"" Q447730. https://www.wikidata.org/wiki/Q447730. Accessed 2026-09-09.",https://www.wikidata.org/wiki/Q447730
src-77aee1135a4ef666,external,"Wikidata, Q869513. https://www.wikidata.org/wiki/Q869513. Accessed 2026-09-13.",,,"Wikidata, Q869513. https://www.wikidata.org/wiki/Q869513. Accessed 2026-09-13.",https://www.wikidata.org/wiki/Q869513
src-780682a8b9f2588a,external,"ICCD, Gabinetto Fotografico Nazionale. https://iccd.beniculturali.it/it/fotografia/gabinettofotograficonazionale. Accessed 2026-09-14.",,,"ICCD, Gabinetto Fotografico Nazionale. https://iccd.beniculturali.it/it/fotografia/gabinettofotograficonazionale. Accessed 2026-09-14.",https://iccd.beniculturali.it/it/fotografia/gabinettofotograficonazionale
src-780d60c465de10c9,external,"Catalogo generale dei Beni Culturali / Regione Emilia-Romagna, Città romana di Bononia / Bologna. https://catalogo.beniculturali.it/detail/ibc/ArchaeologicalProperty/259222. Accessed 2026-09-10.",,,"Catalogo generale dei Beni Culturali / Regione Emilia-Romagna, Città romana di Bononia / Bologna. https://catalogo.beniculturali.it/detail/ibc/ArchaeologicalProperty/259222. Accessed 2026-09-10.",https://catalogo.beniculturali.it/detail/ibc/ArchaeologicalProperty/259222
src-781f88edd9d43187,external,"Wikidata, Q969377, https://www.wikidata.org/wiki/Q969377. Accessed 2026-09-12.",,,"Wikidata, Q969377, https://www.wikidata.org/wiki/Q969377. Accessed 2026-09-12.",https://www.wikidata.org/wiki/Q969377
src-783c4fad3e841df7,external,"Wikipedia (en), Pope Innocent X, revision 1369530621. https://en.wikipedia.org/wiki/Pope_Innocent_X. Accessed 2026-09-10.",,,"Wikipedia (en), Pope Innocent X, revision 1369530621. https://en.wikipedia.org/wiki/Pope_Innocent_X. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Pope_Innocent_X
src-7879e10b02c57da5,external,"Wikidata, Q5063707. https://www.wikidata.org/wiki/Q5063707. Accessed 2026-09-13.",,,"Wikidata, Q5063707. https://www.wikidata.org/wiki/Q5063707. Accessed 2026-09-13.",https://www.wikidata.org/wiki/Q5063707
src-789ac5d6e2d3e188,external,"Francis Oakley, Director’s Foreword, Clark Art Institute Annual Report 2016. https://www.clarkart.edu/getmedia/8419623c-ddf2-4876-8815-2b45d376ca90/2016.pdf. Accessed 2026-09-14.",,,"Francis Oakley, Director’s Foreword, Clark Art Institute Annual Report 2016. https://www.clarkart.edu/getmedia/8419623c-ddf2-4876-8815-2b45d376ca90/2016.pdf. Accessed 2026-09-14.",https://www.clarkart.edu/getmedia/8419623c-ddf2-4876-8815-2b45d376ca90/2016.pdf
src-78c8426caf6abf67,external,"Wikipedia (it), Francesco Fontana, revision 124167246. https://it.wikipedia.org/wiki/Francesco_Fontana. Accessed 2026-09-10.",,,"Wikipedia (it), Francesco Fontana, revision 124167246. https://it.wikipedia.org/wiki/Francesco_Fontana. Accessed 2026-09-10.",https://it.wikipedia.org/wiki/Francesco_Fontana
src-78f4cd23e59dc305,external,"Robert Pranzatelli, A Brief History of Yale University Press, adapted from Nicholas A. Basbanes, A World of Letters. https://yalebooks.yale.edu/a-brief-history-of-yale-university-press/. Accessed 2026-09-14.",,,"Robert Pranzatelli, A Brief History of Yale University Press, adapted from Nicholas A. Basbanes, A World of Letters. https://yalebooks.yale.edu/a-brief-history-of-yale-university-press/. Accessed 2026-09-14.",https://yalebooks.yale.edu/a-brief-history-of-yale-university-press/
src-78f9183edc749aff,external,"Wikipedia (en), Piazza Navona, revision 1368540824. https://en.wikipedia.org/wiki/Piazza_Navona. Accessed 2026-09-10.",,,"Wikipedia (en), Piazza Navona, revision 1368540824. https://en.wikipedia.org/wiki/Piazza_Navona. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Piazza_Navona
src-7910cf15b83e7dc8,external,"Wikidata, Q1192715, revision 2540078460. https://www.wikidata.org/wiki/Q1192715. Accessed 2026-09-10.",,,"Wikidata, Q1192715, revision 2540078460. https://www.wikidata.org/wiki/Q1192715. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q1192715
src-79314a94389e3534,external,"Arianna Petraccia, NUZZI, Mario, Dizionario Biografico degli Italiani 79 (2013). https://www.treccani.it/enciclopedia/mario-nuzzi_(Dizionario-Biografico)/ Accessed 2026-09-11.",,,"Arianna Petraccia, NUZZI, Mario, Dizionario Biografico degli Italiani 79 (2013). https://www.treccani.it/enciclopedia/mario-nuzzi_(Dizionario-Biografico)/ Accessed 2026-09-11.",https://www.treccani.it/enciclopedia/mario-nuzzi_(Dizionario-Biografico)/
src-797c2c1387ebb8e4,external,"Ministero della Cultura, Catalogo generale dei Beni Culturali, ritratto di Maffeo Barberini, record 0900745773. https://catalogo.beniculturali.it/detail/HistoricOrArtisticProperty/0900745773. Accessed 2026-09-25.",,,"Ministero della Cultura, Catalogo generale dei Beni Culturali, ritratto di Maffeo Barberini, record 0900745773. https://catalogo.beniculturali.it/detail/HistoricOrArtisticProperty/0900745773. Accessed 2026-09-25.",https://catalogo.beniculturali.it/detail/HistoricOrArtisticProperty/0900745773
src-79a1f58895fc3e90,external,"Barbara Ghelfi, La nascita di una collezione. Gli Hercolani di Bologna (1718–1773) (Bologna: Bononia University Press, 2021), repository record, Alma Mater Studiorum Università di Bologna. https://cris.unibo.it/handle/11585/858533. Accessed 2026-09-25.",,,"Barbara Ghelfi, La nascita di una collezione. Gli Hercolani di Bologna (1718–1773) (Bologna: Bononia University Press, 2021), repository record, Alma Mater Studiorum Università di Bologna. https://cris.unibo.it/handle/11585/858533. Accessed 2026-09-25.",https://cris.unibo.it/handle/11585/858533
src-79a9ee301b982bb9,external,"Wikidata, Q5592, revision 2541754009. https://www.wikidata.org/wiki/Q5592. Accessed 2026-09-11.",,,"Wikidata, Q5592, revision 2541754009. https://www.wikidata.org/wiki/Q5592. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q5592
src-79d298a0fbfb3835,external,"Stefano Pierguidi, LAURI, Filippo, Dizionario Biografico degli Italiani 64 (2005). https://www.treccani.it/enciclopedia/filippo-lauri_(Dizionario-Biografico)/ Accessed 2026-09-11.",,,"Stefano Pierguidi, LAURI, Filippo, Dizionario Biografico degli Italiani 64 (2005). https://www.treccani.it/enciclopedia/filippo-lauri_(Dizionario-Biografico)/ Accessed 2026-09-11.",https://www.treccani.it/enciclopedia/filippo-lauri_(Dizionario-Biografico)/
src-7a0168a410060f60,external,"Wikipedia (en), Fresco, revision 1372789331. https://en.wikipedia.org/wiki/Fresco. Accessed 2026-09-10.",,,"Wikipedia (en), Fresco, revision 1372789331. https://en.wikipedia.org/wiki/Fresco. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Fresco
src-7a0b3ad7b15f105c,external,"Wikipedia (en), Giacinto Brandi, revision 1365391474. https://en.wikipedia.org/wiki/Giacinto_Brandi. Accessed 2026-09-11.",,,"Wikipedia (en), Giacinto Brandi, revision 1365391474. https://en.wikipedia.org/wiki/Giacinto_Brandi. Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Giacinto_Brandi
src-7a231de085b045c7,external,"Wikipedia (en), The Martyrdom of Saint Matthew (Caravaggio), revision 1362379135. https://en.wikipedia.org/wiki/The_Martyrdom_of_Saint_Matthew_(Caravaggio). Accessed 2026-09-12.",,,"Wikipedia (en), The Martyrdom of Saint Matthew (Caravaggio), revision 1362379135. https://en.wikipedia.org/wiki/The_Martyrdom_of_Saint_Matthew_(Caravaggio). Accessed 2026-09-12.",https://en.wikipedia.org/wiki/The_Martyrdom_of_Saint_Matthew_(Caravaggio)
src-7a24ad299443023f,external,"Ministero della Cultura, Catalogo generale, 1200757776A-1. https://catalogo.beniculturali.it/detail/HistoricOrArtisticProperty/1200757776A-1. Accessed 2026-09-14.",,,"Ministero della Cultura, Catalogo generale, 1200757776A-1. https://catalogo.beniculturali.it/detail/HistoricOrArtisticProperty/1200757776A-1. Accessed 2026-09-14.",https://catalogo.beniculturali.it/detail/HistoricOrArtisticProperty/1200757776A-1
src-7a35b904b2d45232,external,"Ca’ Foscari University of Venice, Who we are. https://www.unive.it/pag/17956/. Accessed 2026-09-15.",,,"Ca’ Foscari University of Venice, Who we are. https://www.unive.it/pag/17956/. Accessed 2026-09-15.",https://www.unive.it/pag/17956/
src-7a3fa990f00ec26a,external,"Wikidata, Q1449, revision 2540418635. https://www.wikidata.org/wiki/Q1449. Accessed 2026-09-10.",,,"Wikidata, Q1449, revision 2540418635. https://www.wikidata.org/wiki/Q1449. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q1449
src-7a4785dfb96dd6b8,external,"Cambridge University Library, A Journey Around the World Mind (2005), ISBN 0-902205-60-9. https://api.repository.cam.ac.uk/server/api/core/bitstreams/678848c7-a7b2-4a76-a937-ea1bbd5ba59c/content. Accessed 2026-09-14.",,,"Cambridge University Library, A Journey Around the World Mind (2005), ISBN 0-902205-60-9. https://api.repository.cam.ac.uk/server/api/core/bitstreams/678848c7-a7b2-4a76-a937-ea1bbd5ba59c/content. Accessed 2026-09-14.",https://api.repository.cam.ac.uk/server/api/core/bitstreams/678848c7-a7b2-4a76-a937-ea1bbd5ba59c/content
src-7a90364a7bfeb33a,external,"Papal Basilica of Saint Mary Major, The Sistine Chapel. https://www.basilicasantamariamaggiore.va/en/basilica/storia-e-arte/cappelle/sistina.html. Accessed 2026-09-10.",,,"Papal Basilica of Saint Mary Major, The Sistine Chapel. https://www.basilicasantamariamaggiore.va/en/basilica/storia-e-arte/cappelle/sistina.html. Accessed 2026-09-10.",https://www.basilicasantamariamaggiore.va/en/basilica/storia-e-arte/cappelle/sistina.html
src-7aa3b2037a71e984,external,"Wikipedia (en), Cortona, revision 1370060359. https://en.wikipedia.org/wiki/Cortona. Accessed 2026-09-11.",,,"Wikipedia (en), Cortona, revision 1370060359. https://en.wikipedia.org/wiki/Cortona. Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Cortona
src-7ab69eaa400f7880,external,"Wikidata, Q594614, revision 2520426248. https://www.wikidata.org/wiki/Q594614. Accessed 2026-09-10.",,,"Wikidata, Q594614, revision 2520426248. https://www.wikidata.org/wiki/Q594614. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q594614
src-7acfd7834d5b344c,external,"Wikipedia (en), Jesuits, revision 1373187889. https://en.wikipedia.org/wiki/Jesuits. Accessed 2026-09-10.",,,"Wikipedia (en), Jesuits, revision 1373187889. https://en.wikipedia.org/wiki/Jesuits. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Jesuits
src-7af843db90735ccd,external,"Wikipedia (en), Sant'Antonino, Piacenza, revision 1341776021. https://en.wikipedia.org/wiki/Sant'Antonino%2C_Piacenza. Accessed 2026-09-10.",,,"Wikipedia (en), Sant'Antonino, Piacenza, revision 1341776021. https://en.wikipedia.org/wiki/Sant'Antonino%2C_Piacenza. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Sant'Antonino%2C_Piacenza
src-7b17e8cd9f40ec0c,external,"Historic Royal Palaces, William III's apartments. https://www.hrp.org.uk/hampton-court-palace/whats-on/william-iiis-apartments/. Accessed 2026-09-15.",,,"Historic Royal Palaces, William III's apartments. https://www.hrp.org.uk/hampton-court-palace/whats-on/william-iiis-apartments/. Accessed 2026-09-15.",https://www.hrp.org.uk/hampton-court-palace/whats-on/william-iiis-apartments/
src-7b1e53c800dd9650,external,"Wikidata, Q961820, revision 2537485560. https://www.wikidata.org/wiki/Q961820. Accessed 2026-09-10.",,,"Wikidata, Q961820, revision 2537485560. https://www.wikidata.org/wiki/Q961820. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q961820
src-7b3c8676258142ff,external,"Università di Padova, History. https://www.unipd.it/en/storia. Accessed 2026-09-15.",,,"Università di Padova, History. https://www.unipd.it/en/storia. Accessed 2026-09-15.",https://www.unipd.it/en/storia
src-7b46a6e1484924b4,external,"Wikidata, Q691894, https://www.wikidata.org/wiki/Q691894. Accessed 2026-09-25.",,,"Wikidata, Q691894, https://www.wikidata.org/wiki/Q691894. Accessed 2026-09-25.",https://www.wikidata.org/wiki/Q691894
src-7b4d54f2436674f5,external,"Wikipedia (en), Royal Collections Gallery. https://en.wikipedia.org/wiki/Royal_Collections_Gallery. Accessed 2026-09-13.",,,"Wikipedia (en), Royal Collections Gallery. https://en.wikipedia.org/wiki/Royal_Collections_Gallery. Accessed 2026-09-13.",https://en.wikipedia.org/wiki/Royal_Collections_Gallery
src-7bc2aa31ec080f2e,external,"Wikipedia (en), Kimbell Art Museum. https://en.wikipedia.org/wiki/Kimbell_Art_Museum. Accessed 2026-09-13.",,,"Wikipedia (en), Kimbell Art Museum. https://en.wikipedia.org/wiki/Kimbell_Art_Museum. Accessed 2026-09-13.",https://en.wikipedia.org/wiki/Kimbell_Art_Museum
src-7bf1a25f20c5324d,external,"Wikidata, Q576907, revision 2520938250. https://www.wikidata.org/wiki/Q576907. Accessed 2026-09-10.",,,"Wikidata, Q576907, revision 2520938250. https://www.wikidata.org/wiki/Q576907. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q576907
src-7bfc6cf5f8ef4c1d,external,"Wikidata Q577248, revision 2388333497. https://www.wikidata.org/wiki/Q577248. Accessed 2026-09-11.",,,"Wikidata Q577248, revision 2388333497. https://www.wikidata.org/wiki/Q577248. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q577248
src-7bfdf0f3b35167e5,external,"Wikidata, Q1213151, https://www.wikidata.org/wiki/Q1213151. Accessed 2026-09-12.",,,"Wikidata, Q1213151, https://www.wikidata.org/wiki/Q1213151. Accessed 2026-09-12.",https://www.wikidata.org/wiki/Q1213151
src-7c3467186141d7f8,external,"Wikipedia (en), Portrait of Maffeo Barberini, https://en.wikipedia.org/wiki/Portrait_of_Maffeo_Barberini. Accessed 2026-09-25.",,,"Wikipedia (en), Portrait of Maffeo Barberini, https://en.wikipedia.org/wiki/Portrait_of_Maffeo_Barberini. Accessed 2026-09-25.",https://en.wikipedia.org/wiki/Portrait_of_Maffeo_Barberini
src-7c58ffbb58b2afd1,external,"National Gallery, Salvator Rosa, Philosophy, NG4680. https://www.nationalgallery.org.uk/paintings/salvator-rosa-philosophy. Accessed 2026-09-11.",,,"National Gallery, Salvator Rosa, Philosophy, NG4680. https://www.nationalgallery.org.uk/paintings/salvator-rosa-philosophy. Accessed 2026-09-11.",https://www.nationalgallery.org.uk/paintings/salvator-rosa-philosophy
src-7c64146b3812dc6f,external,"Wikidata, Q131579, revision 2539416092. https://www.wikidata.org/wiki/Q131579. Accessed 2026-09-10.",,,"Wikidata, Q131579, revision 2539416092. https://www.wikidata.org/wiki/Q131579. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q131579
src-7c69873f904b46e3,external,"Wikipedia (en), Guido Reni, revision 1370409975. https://en.wikipedia.org/wiki/Guido_Reni. Accessed 2026-09-11.",,,"Wikipedia (en), Guido Reni, revision 1370409975. https://en.wikipedia.org/wiki/Guido_Reni. Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Guido_Reni
src-7c7d21ad7407c0cd,external,"Wikipedia (en), Piacenza, revision 1371627606. https://en.wikipedia.org/wiki/Piacenza Accessed 2026-09-11.",,,"Wikipedia (en), Piacenza, revision 1371627606. https://en.wikipedia.org/wiki/Piacenza Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Piacenza
src-7c840f8d02d6d174,external,"Wikipedia (en), Claude Lorrain, revision 1373831548. https://en.wikipedia.org/wiki/Claude_Lorrain Accessed 2026-09-11.",,,"Wikipedia (en), Claude Lorrain, revision 1373831548. https://en.wikipedia.org/wiki/Claude_Lorrain Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Claude_Lorrain
src-7c900cfa9d911ca0,external,"Wikidata, Q2419166, https://www.wikidata.org/wiki/Q2419166. Accessed 2026-09-12.",,,"Wikidata, Q2419166, https://www.wikidata.org/wiki/Q2419166. Accessed 2026-09-12.",https://www.wikidata.org/wiki/Q2419166
src-7cb1771532a94e84,external,"Wikipedia (en), Kingdom of Italy, https://en.wikipedia.org/wiki/Kingdom_of_Italy. Accessed 2026-09-25.",,,"Wikipedia (en), Kingdom of Italy, https://en.wikipedia.org/wiki/Kingdom_of_Italy. Accessed 2026-09-25.",https://en.wikipedia.org/wiki/Kingdom_of_Italy
src-7d016e9e073f7309,external,"Wikipedia (en), Frederick III, Holy Roman Emperor, revision 1371534850. https://en.wikipedia.org/wiki/Frederick_III,_Holy_Roman_Emperor Accessed 2026-09-11.",,,"Wikipedia (en), Frederick III, Holy Roman Emperor, revision 1371534850. https://en.wikipedia.org/wiki/Frederick_III,_Holy_Roman_Emperor Accessed 2026-09-11.","https://en.wikipedia.org/wiki/Frederick_III,_Holy_Roman_Emperor"
src-7d3830bc7d35b442,external,"Treccani, Vocabolario on line, dilettante. https://www.treccani.it/vocabolario/dilettante/. Read 2026-09-11.",,,"Treccani, Vocabolario on line, dilettante. https://www.treccani.it/vocabolario/dilettante/. Read 2026-09-11.",https://www.treccani.it/vocabolario/dilettante/
src-7da5e332d8aac6d6,external,"Nationalmuseum, Portrait af Pietro Francesco Mola målande påfvens bild, NMH 554/1863. https://collection.nationalmuseum.se/en/collection/item/82794/. Accessed 2026-09-14.",,,"Nationalmuseum, Portrait af Pietro Francesco Mola målande påfvens bild, NMH 554/1863. https://collection.nationalmuseum.se/en/collection/item/82794/. Accessed 2026-09-14.",https://collection.nationalmuseum.se/en/collection/item/82794/
src-7e39a79e0abddd01,external,"U.S. Copyright Office, Title 17, Chapter 1, sections 107 and 108. https://www.copyright.gov/title17/92chap1.html. Accessed 2026-09-15.",,,"U.S. Copyright Office, Title 17, Chapter 1, sections 107 and 108. https://www.copyright.gov/title17/92chap1.html. Accessed 2026-09-15.",https://www.copyright.gov/title17/92chap1.html
src-7e70e8709bb309bf,external,"Cathédrale Sainte-Réparate de Nice, “La cathédrale Sainte-Réparate.” https://cathedrale-nice.fr/la-cathedrale-sainte-reparate/. Accessed 2026-09-25.",,,"Cathédrale Sainte-Réparate de Nice, “La cathédrale Sainte-Réparate.” https://cathedrale-nice.fr/la-cathedrale-sainte-reparate/. Accessed 2026-09-25.",https://cathedrale-nice.fr/la-cathedrale-sainte-reparate/
src-7e76328aeebc0129,external,"Fabbrica di San Pietro, Gli Archivi della Basilica. https://www.basilicasanpietro.va/it/san-pietro/gli-archivi-della-basilica. Accessed 2026-09-11.",,,"Fabbrica di San Pietro, Gli Archivi della Basilica. https://www.basilicasanpietro.va/it/san-pietro/gli-archivi-della-basilica. Accessed 2026-09-11.",https://www.basilicasanpietro.va/it/san-pietro/gli-archivi-della-basilica
src-7e7c1a4fd93a6be6,external,"Wikipedia (en), Pontifical Academy of Arcadia, revision 1353721591. https://en.wikipedia.org/wiki/Pontifical_Academy_of_Arcadia. Accessed 2026-09-10.",,,"Wikipedia (en), Pontifical Academy of Arcadia, revision 1353721591. https://en.wikipedia.org/wiki/Pontifical_Academy_of_Arcadia. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Pontifical_Academy_of_Arcadia
src-7e7ceaa0a2a3d394,external,"Wikidata, Q3437, revision 2529587808. https://www.wikidata.org/wiki/Q3437. Accessed 2026-09-10.",,,"Wikidata, Q3437, revision 2529587808. https://www.wikidata.org/wiki/Q3437. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q3437
src-7edc49039f24d918,external,"A. Bastiaanse, AMEYDEN, Teodoro, Dizionario Biografico degli Italiani, vol. 2 (1960). https://www.treccani.it/enciclopedia/teodoro-ameyden_(Dizionario-Biografico)/. Accessed 2026-09-10.",,,"A. Bastiaanse, AMEYDEN, Teodoro, Dizionario Biografico degli Italiani, vol. 2 (1960). https://www.treccani.it/enciclopedia/teodoro-ameyden_(Dizionario-Biografico)/. Accessed 2026-09-10.",https://www.treccani.it/enciclopedia/teodoro-ameyden_(Dizionario-Biografico)/
src-7eed751e981f45dd,external,"Wikidata Q620030, revision 2542632360. https://www.wikidata.org/wiki/Q620030. Accessed 2026-09-11.",,,"Wikidata Q620030, revision 2542632360. https://www.wikidata.org/wiki/Q620030. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q620030
src-7f35ace3c9aef61a,external,"Wikipedia (en), Barnabites, revision 1296793176. https://en.wikipedia.org/wiki/Barnabites. Accessed 2026-09-10.",,,"Wikipedia (en), Barnabites, revision 1296793176. https://en.wikipedia.org/wiki/Barnabites. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Barnabites
src-7f61cbc932f1bb3a,external,"Wikipedia (en), Santa Maria in Vallicella, revision 1362822909. https://en.wikipedia.org/wiki/Santa_Maria_in_Vallicella Accessed 2026-09-11.",,,"Wikipedia (en), Santa Maria in Vallicella, revision 1362822909. https://en.wikipedia.org/wiki/Santa_Maria_in_Vallicella Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Santa_Maria_in_Vallicella
src-7fb1534c2c1805f8,external,"Benedetta Borello, PAMPHILI, Camillo, Dizionario Biografico degli Italiani 80 (2014). https://www.treccani.it/enciclopedia/camillo-pamphili_(Dizionario-Biografico)/. Accessed 2026-09-11.",,,"Benedetta Borello, PAMPHILI, Camillo, Dizionario Biografico degli Italiani 80 (2014). https://www.treccani.it/enciclopedia/camillo-pamphili_(Dizionario-Biografico)/. Accessed 2026-09-11.",https://www.treccani.it/enciclopedia/camillo-pamphili_(Dizionario-Biografico)/
src-7fb98ed161025487,external,"Wikidata, Q749212, revision 2531064076. https://www.wikidata.org/wiki/Q749212. Accessed 2026-09-11.",,,"Wikidata, Q749212, revision 2531064076. https://www.wikidata.org/wiki/Q749212. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q749212
src-7fde8535eb119b6f,external,"UNESCO World Heritage Centre, The Porticoes of Bologna, property 1650. https://whc.unesco.org/en/list/1650/. Accessed 2026-09-10.",,,"UNESCO World Heritage Centre, The Porticoes of Bologna, property 1650. https://whc.unesco.org/en/list/1650/. Accessed 2026-09-10.",https://whc.unesco.org/en/list/1650/
src-7ff316db7dbb8584,external,"Wikipedia (en), Piacenza, revision 1371627606. https://en.wikipedia.org/wiki/Piacenza. Accessed 2026-09-10.",,,"Wikipedia (en), Piacenza, revision 1371627606. https://en.wikipedia.org/wiki/Piacenza. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Piacenza
src-7ffc85881958385e,external,"Fondazione Federico Zeri, entry 57026, Barbieri Giovan Francesco, work 58737, https://catalogo.fondazionezeri.unibo.it/entry/work/58737/. Accessed 2026-09-25.",,,"Fondazione Federico Zeri, entry 57026, Barbieri Giovan Francesco, work 58737, https://catalogo.fondazionezeri.unibo.it/entry/work/58737/. Accessed 2026-09-25.",https://catalogo.fondazionezeri.unibo.it/entry/work/58737/
src-80040df91ddc4dd4,external,"Fading Images, Ramsey and Muspratt, Photographers, Cambridge: An analysis of Studio Records from the early years of the firm (1932–1935). https://www.fadingimages.uk/RMCompleteV2.pdf. Accessed 2026-09-14.",,,"Fading Images, Ramsey and Muspratt, Photographers, Cambridge: An analysis of Studio Records from the early years of the firm (1932–1935). https://www.fadingimages.uk/RMCompleteV2.pdf. Accessed 2026-09-14.",https://www.fadingimages.uk/RMCompleteV2.pdf
src-803a7fe8b12405c6,external,"Wikipedia (en), Andrea Carlone, revision 1333272172. https://en.wikipedia.org/w/index.php?title=Andrea_Carlone&oldid=1333272172. Accessed 2026-09-11.",,,"Wikipedia (en), Andrea Carlone, revision 1333272172. https://en.wikipedia.org/w/index.php?title=Andrea_Carlone&oldid=1333272172. Accessed 2026-09-11.",https://en.wikipedia.org/w/index.php?title=Andrea_Carlone&oldid=1333272172
src-8045aeb3d6fabd3c,external,"Wikipedia (en), Rest on the Flight into Egypt (Caravaggio), revision 1361376243. https://en.wikipedia.org/wiki/Rest_on_the_Flight_into_Egypt_(Caravaggio). Accessed 2026-09-12.",,,"Wikipedia (en), Rest on the Flight into Egypt (Caravaggio), revision 1361376243. https://en.wikipedia.org/wiki/Rest_on_the_Flight_into_Egypt_(Caravaggio). Accessed 2026-09-12.",https://en.wikipedia.org/wiki/Rest_on_the_Flight_into_Egypt_(Caravaggio)
src-806c2b03b6ff459b,external,"Wikipedia (en), House of Borghese, revision 1364121370. https://en.wikipedia.org/w/index.php?oldid=1364121370. Accessed 2026-09-10.",,,"Wikipedia (en), House of Borghese, revision 1364121370. https://en.wikipedia.org/w/index.php?oldid=1364121370. Accessed 2026-09-10.",https://en.wikipedia.org/w/index.php?oldid=1364121370
src-80dc853158ce7dd9,external,"Wikidata, Q1460, revision 2535583020. https://www.wikidata.org/wiki/Q1460. Accessed 2026-09-11.",,,"Wikidata, Q1460, revision 2535583020. https://www.wikidata.org/wiki/Q1460. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q1460
src-80eb25a8329ae229,external,"Columbia University Libraries, Rudolf Wittkower papers, NYCR89-A956. https://www.columbia.edu/cu/libraries/inside/projects/findingaids/scans/pdfs/48_WIEN-WIT_21.pdf. Accessed 2026-09-15.",,,"Columbia University Libraries, Rudolf Wittkower papers, NYCR89-A956. https://www.columbia.edu/cu/libraries/inside/projects/findingaids/scans/pdfs/48_WIEN-WIT_21.pdf. Accessed 2026-09-15.",https://www.columbia.edu/cu/libraries/inside/projects/findingaids/scans/pdfs/48_WIEN-WIT_21.pdf
src-80f2221c550c7cae,external,"Curia Generalis Fratrum Minorum Capuccinorum, L’histoire des Capucins. https://www.ofmcap.org/fr/lhistoire-des-capucins/ . Accessed 2026-09-10.",,,"Curia Generalis Fratrum Minorum Capuccinorum, L’histoire des Capucins. https://www.ofmcap.org/fr/lhistoire-des-capucins/ . Accessed 2026-09-10.",https://www.ofmcap.org/fr/lhistoire-des-capucins/
src-816c814462697cb8,external,"Sandra Vasco, CAMASSEI, Andrea, Dizionario Biografico degli Italiani 17 (1974). https://www.treccani.it/enciclopedia/andrea-camassei_(Dizionario-Biografico)/. Accessed 2026-09-11.",,,"Sandra Vasco, CAMASSEI, Andrea, Dizionario Biografico degli Italiani 17 (1974). https://www.treccani.it/enciclopedia/andrea-camassei_(Dizionario-Biografico)/. Accessed 2026-09-11.",https://www.treccani.it/enciclopedia/andrea-camassei_(Dizionario-Biografico)/
src-81f1eb25f30d808e,external,"Treccani, Dizionario Biografico degli Italiani, Giacomo Rospigliosi. https://www.treccani.it/enciclopedia/giacomo-rospigliosi_(Dizionario-Biografico)/. Accessed 2026-09-25.",,,"Treccani, Dizionario Biografico degli Italiani, Giacomo Rospigliosi. https://www.treccani.it/enciclopedia/giacomo-rospigliosi_(Dizionario-Biografico)/. Accessed 2026-09-25.",https://www.treccani.it/enciclopedia/giacomo-rospigliosi_(Dizionario-Biografico)/
src-81f8e74aa9c87749,external,"Paolo Salciarini, with Anna Radicchi, Guida alla Basilica: Santuario di Sant'Ubaldo, 4th reprint (February 2015). https://www.eugubininelmondo.com/public/GuidaBasilica2015.pdf Accessed 2026-09-25.",,,"Paolo Salciarini, with Anna Radicchi, Guida alla Basilica: Santuario di Sant'Ubaldo, 4th reprint (February 2015). https://www.eugubininelmondo.com/public/GuidaBasilica2015.pdf Accessed 2026-09-25.",https://www.eugubininelmondo.com/public/GuidaBasilica2015.pdf
src-81fa6a22c94aaef4,external,"Wikipedia (en), Naples Cathedral, revision 1367241929. https://en.wikipedia.org/wiki/Naples_Cathedral Accessed 2026-09-11.",,,"Wikipedia (en), Naples Cathedral, revision 1367241929. https://en.wikipedia.org/wiki/Naples_Cathedral Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Naples_Cathedral
